created_at,id,id_str,full_text,source,retweet_count,favorite_count,time,year
2016-12-21 17:39:46+00:00,811627233043480576,811627233043480576,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,Twitter for iPhone,3650,14265,2016-Dec,2016
2016-12-21 01:44:13+00:00,811386762094317568,811386762094317568,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,Twitter for iPhone,7444,23302,2016-Dec,2016
2016-12-19 23:06:23+00:00,810984652412424192,810984652412424192,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",Twitter for iPhone,1655,5927,2016-Dec,2016
2016-12-19 17:14:23+00:00,810896069567610880,810896069567610880,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",Twitter for iPhone,2090,10093,2016-Dec,2016
2016-12-19 01:26:42+00:00,810657578271330305,810657578271330304,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,Twitter for iPhone,3057,12192,2016-Dec,2016
2016-12-18 00:43:57+00:00,810284430598270976,810284430598270976,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,Twitter for iPhone,13369,39640,2016-Dec,2016
2016-12-17 22:43:27+00:00,810254108431155201,810254108431155200,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",Twitter for iPhone,3901,16380,2016-Dec,2016
2016-12-17 00:38:52+00:00,809920764300447744,809920764300447744,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",Twitter for iPhone,4521,17250,2016-Dec,2016
2016-12-15 17:23:04+00:00,809448704142938112,809448704142938112,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",Twitter for iPhone,1696,7727,2016-Dec,2016
2016-12-15 02:14:29+00:00,809220051211603969,809220051211603968,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,Twitter for iPhone,6554,22246,2016-Dec,2016
2016-12-14 17:16:53+00:00,809084759137812480,809084759137812480,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",Twitter for iPhone,4046,14685,2016-Dec,2016
2016-12-14 00:57:20+00:00,808838249661788160,808838249661788160,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,Twitter for iPhone,3536,11271,2016-Dec,2016
2016-12-13 18:01:07+00:00,808733504066486276,808733504066486272,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,Twitter for iPhone,2509,8784,2016-Dec,2016
2016-12-13 02:39:32+00:00,808501579447930884,808501579447930880,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,Twitter for iPhone,3007,12595,2016-Dec,2016
2016-12-12 16:16:49+00:00,808344865868283904,808344865868283904,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 https://t.co/hfi264QwYM,Vine - Make a Scene,24069,47281,2016-Dec,2016
2016-12-12 00:29:28+00:00,808106460588765185,808106460588765184,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,Twitter for iPhone,2525,9701,2016-Dec,2016
2016-12-11 17:31:39+00:00,808001312164028416,808001312164028416,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,Twitter for iPhone,4098,14015,2016-Dec,2016
2016-12-10 16:22:02+00:00,807621403335917568,807621403335917568,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,Twitter for iPhone,4288,16236,2016-Dec,2016
2016-12-09 06:17:20+00:00,807106840509214720,807106840509214720,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,Twitter for iPhone,56625,107015,2016-Dec,2016
2016-12-08 23:53:08+00:00,807010152071229440,807010152071229440,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,Twitter for iPhone,4418,14514,2016-Dec,2016
2016-12-07 22:38:52+00:00,806629075125202948,806629075125202944,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9",Twitter for iPhone,37911,75639,2016-Dec,2016
2016-12-07 19:09:37+00:00,806576416489959424,806576416489959424,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 https://t.co/QrFkqgHR1G,Twitter for iPhone,2230,5370,2016-Dec,2016
2016-12-07 16:53:43+00:00,806542213899489280,806542213899489280,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,Twitter for iPhone,2752,11363,2016-Dec,2016
2016-12-06 19:29:28+00:00,806219024703037440,806219024703037440,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,Twitter for iPhone,1388,7145,2016-Dec,2016
2016-12-06 00:32:26+00:00,805932879469572096,805932879469572096,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,Twitter for iPhone,2209,9178,2016-Dec,2016
2016-12-05 17:31:15+00:00,805826884734976000,805826884734976000,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,Twitter for iPhone,2132,7335,2016-Dec,2016
2016-12-04 21:14:20+00:00,805520635690676224,805520635690676224,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,Twitter for iPhone,1905,6368,2016-Dec,2016
2016-12-04 19:02:24+00:00,805487436403003392,805487436403003392,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",Twitter for iPhone,2929,9773,2016-Dec,2016
2016-12-04 00:30:29+00:00,805207613751304193,805207613751304192,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,Twitter for iPhone,1972,8680,2016-Dec,2016
2016-12-02 17:27:25+00:00,804738756058218496,804738756058218496,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,Twitter for iPhone,4480,15326,2016-Dec,2016
2016-12-02 00:02:45+00:00,804475857670639616,804475857670639616,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
https://t.co/LEZ8jR5txd",Twitter for iPhone,2355,6886,2016-Dec,2016
2016-11-30 18:16:08+00:00,804026241225523202,804026241225523200,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,Twitter for iPhone,18876,49774,2016-Nov,2016
2016-11-30 01:31:12+00:00,803773340896923648,803773340896923648,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,Twitter for iPhone,3220,11203,2016-Nov,2016
2016-11-29 16:33:36+00:00,803638050916102144,803638050916102144,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,Twitter for iPhone,4828,12270,2016-Nov,2016
2016-11-28 23:30:47+00:00,803380650405482500,803380650405482496,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,Twitter for iPhone,2169,8601,2016-Nov,2016
2016-11-28 16:37:19+00:00,803276597545603072,803276597545603072,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,Twitter for iPhone,2887,11207,2016-Nov,2016
2016-11-27 19:09:28+00:00,802952499103731712,802952499103731712,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,Twitter for iPhone,2336,10085,2016-Nov,2016
2016-11-26 19:50:26+00:00,802600418706604034,802600418706604032,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable https://t.co/urhl90ZE1O,Vine - Make a Scene,1714,7938,2016-Nov,2016
2016-11-26 18:00:13+00:00,802572683846291456,802572683846291456,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,Twitter for iPhone,2926,9959,2016-Nov,2016
2016-11-26 01:31:31+00:00,802323869084381190,802323869084381184,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,Twitter for iPhone,6808,18124,2016-Nov,2016
2016-11-25 21:37:47+00:00,802265048156610565,802265048156610560,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",Twitter for iPhone,1573,7039,2016-Nov,2016
2016-11-25 19:55:35+00:00,802239329049477120,802239329049477120,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,Twitter for iPhone,3040,10132,2016-Nov,2016
2016-11-25 01:18:59+00:00,801958328846974976,801958328846974976,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,Twitter for iPhone,1992,8608,2016-Nov,2016
2016-11-24 18:28:13+00:00,801854953262350336,801854953262350336,.@NBCSports OMG THE TINY HAT I'M GOING TO HAVE TO SAY 11/10 NBC,Twitter for iPhone,275,1958,2016-Nov,2016
2016-11-23 21:29:33+00:00,801538201127157760,801538201127157760,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,Twitter for iPhone,2391,9141,2016-Nov,2016
2016-11-23 04:45:12+00:00,801285448605831168,801285448605831168,oh h*ck 10/10 https://t.co/bC69RrW559,Twitter for iPhone,960,6802,2016-Nov,2016
2016-11-22 20:58:07+00:00,801167903437357056,801167903437357056,This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,Twitter for iPhone,6961,27386,2016-Nov,2016
2016-11-22 17:28:25+00:00,801115127852503040,801115127852503040,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,Twitter for iPhone,2429,8992,2016-Nov,2016
2016-11-22 00:32:18+00:00,800859414831898624,800859414831898624,@SkyWilliams doggo simply protecting you from evil that which you cannot see. 11/10 would give extra pets,Twitter for iPhone,113,778,2016-Nov,2016
2016-11-21 17:23:47+00:00,800751577355128832,800751577355128832,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,Twitter for iPhone,3214,11701,2016-Nov,2016
2016-11-21 01:37:04+00:00,800513324630806528,800513324630806528,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,Twitter for iPhone,3495,14685,2016-Nov,2016
2016-11-20 22:02:27+00:00,800459316964663297,800459316964663296,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,Twitter for iPhone,2489,10538,2016-Nov,2016
2016-11-20 17:20:08+00:00,800388270626521089,800388270626521088,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,Twitter for iPhone,3265,12456,2016-Nov,2016
2016-11-20 00:59:15+00:00,800141422401830912,800141422401830912,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,Twitter for iPhone,2980,17092,2016-Nov,2016
2016-11-19 16:49:49+00:00,800018252395122689,800018252395122688,Here's a doggo doin a struggle. 11/10 much determined https://t.co/gQqRBfkX4I,Twitter for iPhone,15351,31768,2016-Nov,2016
2016-11-18 23:35:32+00:00,799757965289017345,799757965289017344,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,Twitter for iPhone,2506,9390,2016-Nov,2016
2016-11-18 01:24:14+00:00,799422933579902976,799422933579902976,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,Twitter for iPhone,2213,8965,2016-Nov,2016
2016-11-17 17:04:16+00:00,799297110730567681,799297110730567680,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,Twitter for iPhone,3227,11065,2016-Nov,2016
2016-11-17 01:35:54+00:00,799063482566066176,799063482566066176,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,Twitter for iPhone,2863,9058,2016-Nov,2016
2016-11-16 17:01:16+00:00,798933969379225600,798933969379225600,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,Twitter for iPhone,5203,14712,2016-Nov,2016
2016-11-16 16:28:21+00:00,798925684722855936,798925684722855936,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,Twitter for iPhone,1663,8246,2016-Nov,2016
2016-11-14 17:03:50+00:00,798209839306514432,798209839306514432,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,Twitter for iPhone,2954,11548,2016-Nov,2016
2016-11-14 01:18:12+00:00,797971864723324932,797971864723324928,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,Twitter for iPhone,3652,13018,2016-Nov,2016
2016-11-12 21:02:38+00:00,797545162159308800,797545162159308800,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,Twitter for iPhone,5656,16198,2016-Nov,2016
2016-11-12 00:36:46+00:00,797236660651966464,797236660651966464,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,Twitter for iPhone,7726,22328,2016-Nov,2016
2016-11-11 19:55:50+00:00,797165961484890113,797165961484890112,@JODYHiGHROLLER it may be an 11/10 but what do I know 😉,Twitter for iPhone,32,256,2016-Nov,2016
2016-11-11 00:03:42+00:00,796865951799083009,796865951799083008,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,Twitter for iPhone,2198,8564,2016-Nov,2016
2016-11-10 17:02:03+00:00,796759840936919040,796759840936919040,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,Twitter for iPhone,3562,13256,2016-Nov,2016
2016-11-09 22:49:15+00:00,796484825502875648,796484825502875648,Here's a sleepy doggo that requested some assistance. 12/10 would carry everywhere https://t.co/bvkkqOjNDV,Twitter for iPhone,2042,8472,2016-Nov,2016
2016-11-09 16:22:22+00:00,796387464403357696,796387464403357696,This is Snicku. He's having trouble reading because he's a dog. Glasses only helped a little. Nap preferred. 12/10 would snug well https://t.co/cVLUasbKA5,Twitter for iPhone,4861,12334,2016-Nov,2016
2016-11-09 00:37:46+00:00,796149749086875649,796149749086875648,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,Twitter for iPhone,16628,36177,2016-Nov,2016
2016-11-08 23:01:49+00:00,796125600683540480,796125600683540480,"#ImWithThor 13/10
https://t.co/a18mzkhTf6",Twitter for iPhone,2079,5511,2016-Nov,2016
2016-11-08 22:25:27+00:00,796116448414461957,796116448414461952,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,Twitter for iPhone,2813,10139,2016-Nov,2016
2016-11-08 20:00:55+00:00,796080075804475393,796080075804475392,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,Twitter for iPhone,2703,9469,2016-Nov,2016
2016-11-08 16:47:50+00:00,796031486298386433,796031486298386432,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,Twitter for iPhone,4284,12071,2016-Nov,2016
2016-11-07 03:14:10+00:00,795464331001561088,795464331001561088,Elder doggo does a splash. Both 13/10 incredible stuff https://t.co/gBUDjdEcqz,Twitter for iPhone,27728,55683,2016-Nov,2016
2016-11-06 22:59:35+00:00,795400264262053889,795400264262053888,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,Twitter for iPhone,3323,11270,2016-Nov,2016
2016-11-06 01:33:58+00:00,795076730285391872,795076730285391872,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,Twitter for iPhone,6288,18139,2016-Nov,2016
2016-11-05 15:37:24+00:00,794926597468000259,794926597468000256,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,Twitter for iPhone,2697,11492,2016-Nov,2016
2016-11-04 00:15:59+00:00,794332329137291264,794332329137291264,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,Twitter for iPhone,3088,10686,2016-Nov,2016
2016-11-03 15:51:10+00:00,794205286408003585,794205286408003584,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,Twitter for iPhone,3895,10314,2016-Nov,2016
2016-11-02 23:45:19+00:00,793962221541933056,793962221541933056,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,Twitter for iPhone,5711,18910,2016-Nov,2016
2016-11-02 16:00:06+00:00,793845145112371200,793845145112371200,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,Twitter for iPhone,2187,10295,2016-Nov,2016
2016-11-01 23:53:02+00:00,793601777308463104,793601777308463104,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,Twitter for iPhone,1908,8926,2016-Nov,2016
2016-11-01 17:12:16+00:00,793500921481273345,793500921481273344,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,Twitter for iPhone,2786,11953,2016-Nov,2016
2016-11-01 03:00:09+00:00,793286476301799424,793286476301799424,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,Twitter for iPhone,10723,27597,2016-Nov,2016
2016-11-01 02:00:14+00:00,793271401113350145,793271401113350144,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,Twitter for iPhone,2763,9677,2016-Nov,2016
2016-11-01 01:00:05+00:00,793256262322548741,793256262322548736,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,Twitter for iPhone,9714,22350,2016-Nov,2016
2016-11-01 00:00:38+00:00,793241302385262592,793241302385262592,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,Twitter for iPhone,3812,11780,2016-Nov,2016
2016-10-31 23:00:11+00:00,793226087023144960,793226087023144960,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",Twitter for iPhone,3338,11001,2016-Oct,2016
2016-10-31 22:00:04+00:00,793210959003287553,793210959003287552,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,Twitter for iPhone,3301,9997,2016-Oct,2016
2016-10-31 21:00:23+00:00,793195938047070209,793195938047070208,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,Twitter for iPhone,6547,17063,2016-Oct,2016
2016-10-31 20:00:05+00:00,793180763617361921,793180763617361920,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,Twitter for iPhone,2310,7740,2016-Oct,2016
2016-10-31 19:00:10+00:00,793165685325201412,793165685325201408,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,Twitter for iPhone,3238,10478,2016-Oct,2016
2016-10-31 18:00:14+00:00,793150605191548928,793150605191548928,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,Twitter for iPhone,1984,6909,2016-Oct,2016
2016-10-31 17:00:11+00:00,793135492858580992,793135492858580992,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,Twitter for iPhone,2893,7214,2016-Oct,2016
2016-10-31 16:00:13+00:00,793120401413079041,793120401413079040,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",Twitter for iPhone,4551,14202,2016-Oct,2016
2016-10-31 02:17:31+00:00,792913359805018113,792913359805018112,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,Twitter for iPhone,4715,16063,2016-Oct,2016
2016-10-31 00:20:11+00:00,792883833364439040,792883833364439040,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,Twitter for iPhone,4964,12666,2016-Oct,2016
2016-10-30 17:02:53+00:00,792773781206999040,792773781206999040,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,Twitter for iPhone,1963,8209,2016-Oct,2016
2016-10-29 15:55:58+00:00,792394556390137856,792394556390137856,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,Twitter for iPhone,4998,15128,2016-Oct,2016
2016-10-28 17:07:05+00:00,792050063153438720,792050063153438720,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,Twitter for iPhone,2088,8029,2016-Oct,2016
2016-10-27 22:53:48+00:00,791774931465953280,791774931465953280,Vine will be deeply missed. This was by far my favorite one. 14/10 https://t.co/roqIxCvEB3,Vine - Make a Scene,21156,37818,2016-Oct,2016
2016-10-27 16:06:04+00:00,791672322847637504,791672322847637504,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,Twitter for iPhone,3661,13129,2016-Oct,2016
2016-10-26 22:31:36+00:00,791406955684368384,791406955684368384,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,Twitter for iPhone,4797,14670,2016-Oct,2016
2016-10-26 16:14:55+00:00,791312159183634433,791312159183634432,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,Twitter for iPhone,2963,9841,2016-Oct,2016
2016-10-25 18:44:32+00:00,790987426131050500,790987426131050496,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,Twitter for iPhone,2483,11089,2016-Oct,2016
2016-10-25 16:00:09+00:00,790946055508652032,790946055508652032,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,Twitter for iPhone,5496,18601,2016-Oct,2016
2016-10-24 23:37:28+00:00,790698755171364864,790698755171364864,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,Twitter for iPhone,2203,9158,2016-Oct,2016
2016-10-24 15:53:19+00:00,790581949425475584,790581949425475584,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,Twitter for iPhone,8183,22473,2016-Oct,2016
2016-10-23 23:42:19+00:00,790337589677002753,790337589677002752,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,Twitter for iPhone,2167,8740,2016-Oct,2016
2016-10-23 19:42:02+00:00,790277117346975746,790277117346975744,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,Twitter for iPhone,3732,14081,2016-Oct,2016
2016-10-23 00:27:05+00:00,789986466051088384,789986466051088384,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,Twitter for iPhone,2704,10369,2016-Oct,2016
2016-10-22 18:57:48+00:00,789903600034189313,789903600034189312,This is Ralphy. His dreams were just shattered. Poor pupper. 13/10 it'll be ok Ralphy https://t.co/P0kSN6rT6H,Vine - Make a Scene,4858,11673,2016-Oct,2016
2016-10-22 00:45:17+00:00,789628658055020548,789628658055020544,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,Twitter for iPhone,2080,8448,2016-Oct,2016
2016-10-21 22:48:24+00:00,789599242079838210,789599242079838208,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,Twitter for iPhone,2279,7620,2016-Oct,2016
2016-10-21 18:16:44+00:00,789530877013393408,789530877013393408,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,Twitter for iPhone,3942,13188,2016-Oct,2016
2016-10-21 03:56:25+00:00,789314372632018944,789314372632018944,"HE WAS JUST A LIL SLEEPY FROM BEING SUCH A GOOD DOGGI ALL THE TIME MISTAKES HAPPEN 13/10
https://t.co/G2ms0A5jWM",Twitter for iPhone,2666,9615,2016-Oct,2016
2016-10-21 00:53:56+00:00,789268448748703744,789268448748703744,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,Twitter for iPhone,3014,10196,2016-Oct,2016
2016-10-20 16:15:26+00:00,789137962068021249,789137962068021248,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,Twitter for iPhone,3244,10875,2016-Oct,2016
2016-10-20 01:03:11+00:00,788908386943430656,788908386943430656,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",Twitter for iPhone,14409,30653,2016-Oct,2016
2016-10-19 15:37:03+00:00,788765914992902144,788765914992902144,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,Twitter for iPhone,12014,30658,2016-Oct,2016
2016-10-18 16:11:17+00:00,788412144018661376,788412144018661376,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,Twitter for iPhone,5990,16060,2016-Oct,2016
2016-10-18 00:41:57+00:00,788178268662984705,788178268662984704,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,Twitter for iPhone,2488,8100,2016-Oct,2016
2016-10-17 22:51:57+00:00,788150585577050112,788150585577050112,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,Twitter for iPhone,1510,6865,2016-Oct,2016
